,time,2dmu,2dmv
0,0.0,0.4970000000000001,0.4920000000000001
1,0.0,0.4970000000000001,0.4920000000000001
2,0.0,0.4970000000000001,0.4920000000000001
3,0.0,0.4970000000000001,0.4920000000000001
4,0.0,0.4970000000000001,0.4920000000000001
5,0.0,0.4970000000000001,0.4920000000000001
6,0.0,0.4970000000000001,0.491
7,0.0,0.4970000000000001,0.491
8,0.0,0.4970000000000001,0.491
9,0.0,0.4970000000000001,0.491
10,0.0,0.4970000000000001,0.491
11,0.0,0.4970000000000001,0.491
12,0.0,0.4970000000000001,0.491
13,0.0,0.4970000000000001,0.491
14,0.0,0.496,0.491
15,0.0,0.496,0.491
16,0.0,0.496,0.491
17,0.0,0.496,0.491
18,0.0,0.496,0.491
19,0.0,0.496,0.491
20,0.0,0.496,0.49
21,0.0,0.496,0.49
22,0.0,0.496,0.49
23,0.0,0.496,0.49
24,0.0,0.496,0.49
25,0.0,0.496,0.49
26,0.0,0.496,0.49
27,0.0,0.496,0.49
28,0.0,0.496,0.491
29,0.0,0.496,0.491
30,0.0,0.496,0.491
31,0.0,0.496,0.491
32,0.0,0.496,0.491
33,0.0,0.496,0.491
34,0.0,0.496,0.491
35,0.0,0.496,0.491
36,0.0,0.496,0.491
37,0.0,0.496,0.491
38,0.0,0.496,0.491
39,0.0,0.496,0.491
40,0.0,0.496,0.491
41,0.0,0.496,0.491
42,0.0,0.4970000000000001,0.491
43,0.0,0.4970000000000001,0.491
44,0.0,0.4970000000000001,0.491
45,0.0,0.4970000000000001,0.491
46,0.018000000000000002,0.4970000000000001,0.49
47,0.018000000000000002,0.4970000000000001,0.49
48,0.018000000000000002,0.4970000000000001,0.49
49,0.018000000000000002,0.4970000000000001,0.49
50,0.058,0.4970000000000001,0.49
51,0.058,0.4970000000000001,0.49
52,0.058,0.4970000000000001,0.49
53,0.058,0.4970000000000001,0.49
54,0.099,0.4970000000000001,0.49
55,0.099,0.4970000000000001,0.49
56,0.099,0.4970000000000001,0.49
57,0.099,0.4970000000000001,0.49
58,0.14,0.4970000000000001,0.49
59,0.14,0.4970000000000001,0.49
60,0.14,0.4970000000000001,0.49
61,0.14,0.4970000000000001,0.49
62,0.14,0.4970000000000001,0.49
63,0.14,0.4970000000000001,0.49
64,0.18,0.4970000000000001,0.49
65,0.18,0.4970000000000001,0.49
66,0.18,0.4970000000000001,0.49
67,0.18,0.4970000000000001,0.49
68,0.22,0.4970000000000001,0.489
69,0.22,0.4970000000000001,0.489
70,0.22,0.4970000000000001,0.489
71,0.22,0.4970000000000001,0.489
72,0.26,0.4970000000000001,0.489
73,0.26,0.4970000000000001,0.489
74,0.26,0.4970000000000001,0.489
75,0.26,0.4970000000000001,0.489
76,0.26,0.4970000000000001,0.489
77,0.26,0.4970000000000001,0.489
78,0.3,0.4970000000000001,0.488
79,0.3,0.4970000000000001,0.488
80,0.3,0.4970000000000001,0.488
81,0.3,0.4970000000000001,0.488
82,0.34,0.4970000000000001,0.487
83,0.34,0.4970000000000001,0.487
84,0.34,0.4970000000000001,0.486
85,0.34,0.4970000000000001,0.486
86,0.34,0.4970000000000001,0.485
87,0.34,0.4970000000000001,0.485
88,0.381,0.4970000000000001,0.482
89,0.381,0.4970000000000001,0.482
90,0.381,0.4970000000000001,0.482
91,0.381,0.4970000000000001,0.482
92,0.42,0.4970000000000001,0.479
93,0.42,0.4970000000000001,0.479
94,0.42,0.498,0.476
95,0.42,0.498,0.476
96,0.42,0.498,0.473
97,0.42,0.498,0.473
98,0.461,0.499,0.469
99,0.461,0.499,0.469
100,0.461,0.499,0.469
101,0.461,0.499,0.469
102,0.502,0.499,0.463
103,0.502,0.499,0.463
104,0.502,0.5,0.459
105,0.502,0.5,0.459
106,0.542,0.501,0.455
107,0.542,0.501,0.455
108,0.542,0.501,0.455
109,0.542,0.501,0.455
110,0.542,0.502,0.452
111,0.542,0.502,0.452
112,0.5820000000000001,0.503,0.448
113,0.5820000000000001,0.503,0.448
114,0.5820000000000001,0.504,0.445
115,0.5820000000000001,0.504,0.445
116,0.622,0.505,0.441
117,0.622,0.505,0.441
118,0.622,0.505,0.441
119,0.622,0.505,0.441
120,0.622,0.506,0.4370000000000001
121,0.622,0.506,0.4370000000000001
122,0.662,0.505,0.4370000000000001
123,0.662,0.505,0.4370000000000001
124,0.662,0.506,0.434
125,0.662,0.506,0.434
