,time,2dmu,2dmv
0,0.0,0.508,0.447
1,0.0,0.508,0.447
2,0.0,0.508,0.447
3,0.0,0.508,0.447
4,0.0,0.508,0.447
5,0.0,0.508,0.447
6,0.0,0.508,0.447
7,0.0,0.508,0.447
8,0.0,0.508,0.447
9,0.0,0.508,0.447
10,0.0,0.508,0.447
11,0.0,0.508,0.447
12,0.0,0.508,0.446
13,0.0,0.508,0.446
14,0.0,0.508,0.446
15,0.0,0.508,0.446
16,0.0,0.508,0.446
17,0.0,0.508,0.446
18,0.0,0.508,0.445
19,0.0,0.508,0.445
20,0.0,0.508,0.445
21,0.0,0.508,0.445
22,0.0,0.508,0.445
23,0.0,0.508,0.445
24,0.0,0.508,0.445
25,0.0,0.508,0.445
26,0.0,0.508,0.445
27,0.0,0.508,0.445
28,0.0,0.508,0.445
29,0.0,0.508,0.445
30,0.0,0.509,0.445
31,0.0,0.509,0.445
32,0.0,0.509,0.445
33,0.0,0.509,0.445
34,0.0,0.509,0.445
35,0.0,0.509,0.445
36,0.0,0.509,0.444
37,0.0,0.509,0.444
38,0.0,0.509,0.444
39,0.0,0.509,0.444
40,0.042,0.509,0.444
41,0.042,0.509,0.444
42,0.042,0.509,0.444
43,0.042,0.509,0.444
44,0.042,0.509,0.444
45,0.042,0.509,0.444
46,0.08199999999999999,0.509,0.444
47,0.08199999999999999,0.509,0.444
48,0.08199999999999999,0.509,0.443
49,0.08199999999999999,0.509,0.443
50,0.122,0.509,0.443
51,0.122,0.509,0.443
52,0.122,0.509,0.443
53,0.122,0.509,0.443
54,0.122,0.509,0.443
55,0.122,0.509,0.443
56,0.163,0.509,0.443
57,0.163,0.509,0.443
58,0.163,0.509,0.443
59,0.163,0.509,0.443
60,0.204,0.509,0.443
61,0.204,0.509,0.443
62,0.204,0.508,0.443
63,0.204,0.508,0.443
64,0.204,0.508,0.443
65,0.204,0.508,0.443
66,0.245,0.508,0.443
67,0.245,0.508,0.443
68,0.245,0.508,0.442
69,0.245,0.508,0.442
70,0.285,0.507,0.442
71,0.285,0.507,0.442
72,0.285,0.507,0.442
73,0.285,0.507,0.442
74,0.325,0.507,0.441
75,0.325,0.507,0.441
76,0.325,0.507,0.441
77,0.325,0.507,0.441
78,0.325,0.506,0.441
79,0.325,0.506,0.441
80,0.366,0.506,0.441
81,0.366,0.506,0.441
82,0.366,0.506,0.441
83,0.366,0.506,0.441
84,0.406,0.506,0.44
85,0.406,0.506,0.44
86,0.406,0.506,0.44
87,0.406,0.506,0.44
88,0.406,0.505,0.44
89,0.406,0.505,0.44
90,0.447,0.505,0.439
91,0.447,0.505,0.439
92,0.447,0.505,0.439
93,0.447,0.505,0.439
94,0.488,0.505,0.439
95,0.488,0.505,0.439
96,0.488,0.505,0.438
97,0.488,0.505,0.438
98,0.488,0.505,0.438
99,0.488,0.505,0.438
100,0.528,0.505,0.4370000000000001
101,0.528,0.505,0.4370000000000001
102,0.528,0.505,0.4370000000000001
103,0.528,0.505,0.4370000000000001
104,0.569,0.505,0.4370000000000001
105,0.569,0.505,0.4370000000000001
106,0.569,0.505,0.436
107,0.569,0.505,0.436
108,0.61,0.505,0.436
109,0.61,0.505,0.436
110,0.61,0.505,0.435
111,0.61,0.505,0.435
112,0.61,0.505,0.435
113,0.61,0.505,0.435
114,0.65,0.505,0.435
115,0.65,0.505,0.435
116,0.65,0.506,0.434
117,0.65,0.506,0.434
118,0.6920000000000001,0.506,0.434
119,0.6920000000000001,0.506,0.434
120,0.6920000000000001,0.506,0.434
121,0.6920000000000001,0.506,0.434
