,time,2dmu,2dmv
0,0.0,0.502,0.493
1,0.0,0.502,0.493
2,0.0,0.502,0.493
3,0.0,0.502,0.493
4,0.0,0.502,0.493
5,0.0,0.502,0.493
6,0.0,0.502,0.493
7,0.0,0.502,0.493
8,0.0,0.501,0.493
9,0.0,0.501,0.493
10,0.0,0.501,0.493
11,0.0,0.501,0.493
12,0.0,0.501,0.493
13,0.0,0.501,0.493
14,0.0,0.501,0.493
15,0.0,0.501,0.493
16,0.0,0.501,0.493
17,0.0,0.501,0.493
18,0.0,0.501,0.493
19,0.0,0.501,0.493
20,0.0,0.501,0.493
21,0.0,0.501,0.493
22,0.0,0.501,0.493
23,0.0,0.501,0.493
24,0.0,0.501,0.493
25,0.0,0.501,0.493
26,0.0,0.501,0.493
27,0.0,0.501,0.493
28,0.0,0.501,0.493
29,0.0,0.501,0.493
30,0.014,0.501,0.493
31,0.014,0.501,0.493
32,0.014,0.501,0.493
33,0.014,0.501,0.493
34,0.054000000000000006,0.501,0.493
35,0.054000000000000006,0.501,0.493
36,0.054000000000000006,0.501,0.493
37,0.054000000000000006,0.501,0.493
38,0.095,0.501,0.493
39,0.095,0.501,0.493
40,0.095,0.501,0.493
41,0.095,0.501,0.493
42,0.135,0.501,0.493
43,0.135,0.501,0.493
44,0.135,0.501,0.493
45,0.135,0.501,0.493
46,0.175,0.501,0.493
47,0.175,0.501,0.493
48,0.175,0.501,0.493
49,0.175,0.501,0.493
50,0.21600000000000005,0.501,0.493
51,0.21600000000000005,0.501,0.493
52,0.21600000000000005,0.501,0.493
53,0.21600000000000005,0.501,0.493
54,0.21600000000000005,0.501,0.493
55,0.21600000000000005,0.501,0.493
56,0.256,0.501,0.493
57,0.256,0.501,0.493
58,0.256,0.501,0.4920000000000001
59,0.256,0.501,0.4920000000000001
60,0.29600000000000004,0.501,0.4920000000000001
61,0.29600000000000004,0.501,0.4920000000000001
62,0.29600000000000004,0.501,0.4920000000000001
63,0.29600000000000004,0.501,0.4920000000000001
64,0.29600000000000004,0.501,0.4920000000000001
65,0.29600000000000004,0.501,0.4920000000000001
66,0.337,0.501,0.4920000000000001
67,0.337,0.501,0.4920000000000001
68,0.337,0.501,0.4920000000000001
69,0.337,0.501,0.4920000000000001
70,0.377,0.501,0.491
71,0.377,0.501,0.491
72,0.377,0.501,0.491
